item_id,order_id,product_id,quantity,unit_price,discount_percent
1376,901939,5150,4,114822.4,16.9
1377,902074,5036,3,70576.95,52.6
1378,902059,5070,3,20605.69,30.93
1379,902122,5142,3,94598.18,58.25
1380,901745,5105,1,97076.08,19.19
1381,901946,5203,3,107160.64,17.55
1382,901460,5096,-1,85485.71,11.36
1383,900721,5057,4,7303.42,8.87
1384,901296,5010,4,23845.91,33.68
1385,902134,5008,2,32565.72,18.84
1386,900943,5103,3,27052.85,31.54
1387,901194,5188,1,82788.95,22.25
1388,901040,5194,1,5621.88,20.94
1389,901803,5020,5,92776.76,37.51
1390,901575,5233,2,28726.2,58.55
1391,901909,5172,3,93029.24,19.21
1392,900240,5240,4,68484.84,6.46
1393,901345,5250,-1,84169.66,52.78
1394,900994,5213,1,61331.48,39.56
1395,900617,5181,4,25224.51,54.81
1396,901294,5002,3,4452.46,49.81
1397,901774,5181,5,25224.51,23.23
1398,900428,5075,1,56785.86,5.82
1399,900760,5131,4,24594.48,11.88
1400,901036,5209,3,53353.56,27.82
1401,900721,5174,4,44150.01,31.59
1402,900743,5063,2,70810.15,45.68
1403,901862,5251,2,39474.25,46.63
1404,901837,5011,5,15384.54,6.03
1405,900463,5019,1,40574.83,45.97
1406,902353,5063,4,70810.15,25.31
1407,900026,5181,4,25224.51,36.36
1408,900151,5029,4,86135.7,41.42
1409,901913,5274,4,74942.75,30.21
1410,900324,5200,3,13509.97,12.59
1411,900911,5178,1,14331.9,33.86
1412,900746,5051,2,1235.66,52.28
1413,900959,5014,3,10581.79,19.29
1414,901497,5049,5,106799.26,33.7
1415,901623,5246,2,79025.97,57.07
1416,900338,5160,5,9138.2,48.09
1417,902169,5045,4,32630.52,5.11
1418,902432,5151,5,3710.99,13.55
1419,902095,5041,2,72519.0,27.81
1420,901094,5080,-2,102191.83,2.53
1421,901069,5014,3,10581.79,4.7
1422,901839,5167,4,11501.85,36.96
1423,902042,5089,5,34755.83,35.1
1424,901481,5027,1,93544.34,12.43
1425,901899,5058,2,117147.39,43.29
1426,901643,5249,5,44047.24,17.79
1427,901971,5166,5,94554.28,2.45
1428,901442,5152,1,79424.28,3.55
1429,900150,5030,3,115895.1,43.75
1430,902332,5146,1,66808.88,46.68
1431,902396,5297,2,57306.08,49.29
1432,902056,5229,1,74603.25,5.47
1433,900707,5243,2,8603.58,47.38
1434,902118,5205,1,56789.72,8.35
1435,900190,5278,4,37468.84,22.36
1436,901217,5072,5,37232.01,13.09
1437,902334,5115,3,94859.99,3.3
1438,901907,5036,1,70576.95,26.44
1439,902261,5024,2,20181.17,42.1
1440,901602,5194,1,5621.88,18.45
1441,901543,5046,5,96884.71,44.67
1442,902172,5120,1,5452.35,44.0
1443,902256,5214,-1,57360.37,24.74
1444,900377,5129,1,13468.82,41.01
1445,902387,5119,5,19763.13,23.03
1446,902081,5277,2,50824.79,33.12
1447,900159,5117,1,2896.24,33.74
1448,902182,5131,2,24594.48,35.0
1449,901708,5083,-2,11704.04,23.22
1450,900610,5251,1,39474.25,10.93
1451,900874,5293,1,38571.51,48.4
1452,901121,5181,3,25224.51,9.86
1453,900599,5115,1,94859.99,56.6
1454,900203,5087,4,96717.04,29.56
1455,902169,5171,2,106371.02,42.25
1456,900201,5044,4,74370.27,36.19
1457,901534,5114,2,23425.82,7.02
1458,900946,5016,4,13287.02,22.95
1459,901899,5246,4,79025.97,38.18
1460,900856,5215,-2,15938.21,46.88
1461,901766,5255,5,108025.9,49.66
1462,901713,5219,4,4011.36,3.49
1463,900147,5183,1,8291.64,56.51
1464,900321,5073,3,111376.48,2.41
1465,900096,5263,5,76205.22,52.18
1466,900106,5281,2,79665.06,59.95
1467,901141,5191,1,25183.26,45.6
1468,901778,5211,5,67610.16,36.23
1469,900057,5045,4,32630.52,20.47
1470,900570,5279,5,70408.01,33.16
1471,900400,5245,3,61609.41,27.47
1472,901076,5016,4,13287.02,10.39
1473,901934,5029,1,86135.7,32.02
1474,902283,5151,2,3710.99,30.13
1475,902300,5034,5,63870.8,13.38
1476,901216,5095,3,15883.76,31.52
1477,902072,5279,5,70408.01,29.78
1478,900423,5166,3,94554.28,2.1
1479,900219,5287,1,37439.79,20.45
1480,901282,5203,2,107160.64,18.31
1481,901188,5258,2,61259.59,15.4
1482,901144,5254,1,116520.08,12.46
1483,901987,5254,1,116520.08,7.26
1484,900489,5248,2,21905.83,36.88
1485,901036,5048,4,114931.19,50.11
1486,901613,5251,3,39474.25,27.98
1487,900533,5149,3,63562.75,21.5
1488,900727,5209,4,53353.56,1.04
1489,901666,5220,2,16844.95,34.11
1490,900444,5178,1,14331.9,7.3
1491,900307,5214,5,57360.37,9.72
1492,900590,5040,2,100380.24,6.97
1493,901303,5088,5,17338.8,22.15
1494,900392,5228,2,61471.6,38.19
1495,900311,5298,5,53704.34,2.82
1496,901319,5005,5,112994.23,46.12
1497,901139,5252,3,81400.9,34.07
1498,901219,5297,-1,57306.08,43.77
1499,900520,5232,3,41278.25,3.03
1500,902310,5249,3,44047.24,40.73
1501,900029,5215,4,15938.21,42.2
1502,901160,5222,1,102926.19,19.18
1503,900450,5006,1,104831.05,11.54
1504,900739,5032,2,99919.93,35.47
1505,900037,5149,1,63562.75,41.93
1506,900786,5262,1,14189.52,26.72
1507,900555,5021,1,97294.53,48.14
1508,901512,5085,1,83088.08,57.54
1509,900431,5299,1,92332.41,57.2
1510,902500,5069,4,105305.65,20.78
1511,901535,5134,2,42647.71,53.97
1512,900764,5043,3,25756.79,0.9
1513,900998,5267,3,3632.67,57.12
1514,901172,5253,2,94315.04,1.28
1515,900013,5069,2,105305.65,39.44
1516,901411,5228,5,61471.6,5.8
1517,902128,5048,1,114931.19,34.19
1518,901966,5260,5,42778.37,27.76
1519,902404,5171,3,106371.02,22.28
1520,901654,5276,5,22728.96,50.68
1521,900269,5234,2,31052.99,4.76
1522,900092,5155,2,78059.48,47.96
1523,901279,5031,5,83287.34,24.34
1524,900118,5255,3,108025.9,20.06
1525,901560,5161,5,54756.46,9.83
1526,900686,5003,5,83626.26,25.19
1527,901698,5175,5,63780.57,7.91
1528,900152,5047,2,5126.37,43.12
1529,901557,5254,2,116520.08,0.89
1530,900156,5207,2,58272.74,37.65
1531,900893,5236,3,14596.22,49.21
1532,901005,5278,5,37468.84,39.88
1533,900335,5146,4,66808.88,32.02
1534,901275,5136,5,70326.62,2.38
1535,901574,5106,4,3550.44,32.11
1536,902458,5010,5,23845.91,1.39
1537,901529,5010,5,23845.91,48.44
1538,900889,5281,2,79665.06,7.95
1539,901281,5012,3,60290.29,8.35
1540,900652,5228,3,61471.6,18.7
1541,901847,5058,2,117147.39,12.65
1542,900116,5043,2,25756.79,5.91
1543,900914,5083,5,11704.04,27.56
1544,902177,5200,2,13509.97,56.22
1545,900334,5143,3,77786.21,29.53
1546,900401,5145,4,48327.63,43.99
1547,900254,5240,5,68484.84,45.81
1548,902246,5029,-3,86135.7,54.26
1549,901012,5259,3,9473.59,56.78
1550,900808,5247,4,23243.3,23.63
1551,900086,5010,3,23845.91,30.97
1552,902319,5230,2,24348.69,15.53
1553,901568,5003,3,83626.26,25.11
1554,900558,5280,5,56292.05,46.78
1555,901227,5244,1,63596.53,16.73
1556,900784,5239,5,9764.99,56.63
1557,901370,5086,3,94800.96,26.67
1558,901606,5098,4,116982.74,3.42
1559,900022,5075,3,56785.86,15.58
1560,901189,5115,3,94859.99,4.23
1561,901544,5034,1,63870.8,35.64
1562,902157,5300,1,103005.86,40.04
1563,900393,5157,4,10677.82,20.61
1564,902228,5088,1,17338.8,18.41
1565,902059,5262,5,14189.52,50.69
1566,902301,5234,3,31052.99,52.58
1567,901435,5065,4,48996.44,59.67
1568,900708,5100,5,55009.8,50.88
1569,901437,5255,1,108025.9,6.2
1570,901781,5093,4,101983.54,10.94
1571,901356,5164,2,51778.22,35.52
1572,900267,5253,5,94315.04,31.59
1573,901997,5263,5,76205.22,49.7
1574,900914,5287,5,37439.79,3.27
1575,900544,5200,5,13509.97,17.91
1576,900131,5147,2,56229.64,4.99
1577,902178,5215,5,15938.21,56.97
1578,900428,5089,3,34755.83,5.52
1579,900128,5232,2,41278.25,48.05
1580,901497,5183,-1,8291.64,56.87
1581,901969,5112,3,105664.54,27.49
1582,901632,5177,4,90645.31,41.71
1583,902129,5046,5,96884.71,26.87
1584,901023,5083,1,11704.04,49.42
1585,900481,5120,2,5452.35,51.9
1586,902360,5122,1,102996.42,35.07
1587,902438,5283,4,54959.15,48.26
1588,901800,5240,4,68484.84,42.21
1589,901724,5092,4,87491.23,32.5
1590,901531,5211,1,67610.16,49.34
1591,902467,5165,5,35309.95,32.64
1592,901151,5057,3,7303.42,59.26
1593,901199,5299,4,92332.41,57.13
1594,901119,5225,-1,36637.58,11.78
1595,900793,5012,5,60290.29,51.62
1596,902127,5083,-2,11704.04,31.33
1597,900300,5049,4,106799.26,8.3
1598,901068,5241,4,32381.8,21.34
1599,900143,5063,1,70810.15,53.55
1600,901023,5188,2,82788.95,44.81
1601,902102,5053,4,12243.73,12.12
1602,902293,5270,4,10034.38,2.38
1603,900766,5212,5,51907.75,37.46
1604,902112,5210,1,8721.3,9.45
1605,901912,5092,5,87491.23,1.23
1606,900496,5148,3,105897.4,39.29
1607,902113,5056,2,79390.52,20.04
1608,901183,5180,2,30966.92,8.86
1609,902493,5156,5,13381.53,14.69
1610,900017,5159,2,72830.3,36.13
1611,901632,5145,5,48327.63,56.54
1612,901112,5184,4,87592.35,24.72
1613,900869,5117,1,2896.24,26.11
1614,902384,5238,5,90430.72,28.25
1615,901310,5108,3,13618.58,38.03
1616,902165,5032,3,99919.93,36.61
1617,900798,5177,2,90645.31,23.97
1618,902044,5275,5,87493.26,56.5
1619,901153,5299,5,92332.41,34.54
1620,901911,5255,3,108025.9,27.45
1621,900863,5130,-3,99662.88,40.09
1622,901633,5257,3,26824.95,26.21
1623,900011,5019,5,40574.83,31.48
1624,901799,5049,-1,106799.26,36.15
1625,901314,5201,2,45785.64,39.09
1626,902385,5111,4,69136.06,14.77
1627,900776,5266,5,71522.44,18.28
1628,900109,5138,1,80796.56,22.56
1629,901941,5281,4,79665.06,33.93
1630,900080,5254,2,116520.08,32.37
1631,901304,5003,1,83626.26,19.49
1632,902438,5041,5,72519.0,12.17
1633,902367,5065,5,48996.44,46.14
1634,901779,5288,3,27273.42,44.52
1635,900062,5011,5,15384.54,54.65
1636,901260,5164,1,51778.22,44.86
1637,901740,5022,3,1440.28,3.16
1638,901172,5184,5,87592.35,18.42
1639,901052,5297,5,57306.08,58.5
1640,902436,5042,4,72630.14,2.33
1641,902097,5183,5,8291.64,41.15
1642,900552,5219,4,4011.36,3.95
1643,901368,5044,4,74370.27,18.23
1644,902455,5125,3,30260.88,8.2
1645,901510,5059,4,53810.88,5.43
1646,902455,5051,4,1235.66,44.55
1647,901394,5137,1,86344.61,20.04
1648,900061,5176,3,62331.61,52.04
1649,901221,5221,3,106453.74,35.28
1650,902463,5105,2,97076.08,4.13
1651,901680,5110,2,39631.61,31.09
1652,901214,5166,1,94554.28,53.18
1653,902085,5189,3,103377.72,20.43
1654,901237,5240,5,68484.84,11.67
1655,900797,5034,5,63870.8,20.36
1656,900892,5039,3,10588.75,40.49
1657,901347,5004,3,9286.56,0.86
1658,902190,5215,3,15938.21,6.02
1659,901152,5215,3,15938.21,38.14
1660,901761,5162,3,25417.46,13.03
1661,901115,5193,5,19090.57,21.84
1662,900927,5222,-2,102926.19,19.72
1663,900550,5199,1,30309.77,30.97
1664,900834,5049,1,106799.26,38.02
1665,900849,5142,1,94598.18,4.81
1666,901324,5096,3,85485.71,4.66
1667,900273,5214,5,57360.37,58.68
1668,902318,5034,2,63870.8,46.04
1669,901026,5047,1,5126.37,2.03
1670,900377,5009,5,19808.61,45.59
1671,901429,5088,1,17338.8,1.01
1672,902184,5244,5,63596.53,5.46
1673,900174,5001,5,13687.43,28.79
1674,900689,5127,4,97824.02,16.32
1675,900355,5178,1,14331.9,47.65
1676,901493,5243,4,8603.58,9.2
1677,901256,5238,5,90430.72,27.2
1678,901569,5134,3,42647.71,58.67
1679,902094,5060,5,55146.38,56.99
1680,900259,5025,3,110999.09,39.31
1681,901873,5291,3,6031.69,15.91
1682,901239,5090,4,110957.13,54.91
1683,900220,5154,5,60914.98,42.01
1684,900145,5079,1,43624.56,43.98
1685,901097,5045,5,32630.52,45.12
1686,901454,5005,1,112994.23,37.25
1687,900662,5023,3,94665.29,38.26
1688,901759,5159,3,72830.3,7.72
1689,902097,5143,4,77786.21,39.39
1690,902197,5194,2,5621.88,12.34
1691,900723,5147,4,56229.64,23.97
1692,902445,5033,4,76825.5,48.42
1693,901682,5042,3,72630.14,41.26
1694,902291,5179,1,82472.44,56.86
1695,900334,5269,3,108088.45,9.29
1696,901024,5117,1,2896.24,29.22
1697,900354,5300,1,103005.86,25.15
1698,900110,5115,5,94859.99,12.18
1699,902249,5074,-1,43510.7,22.43
1700,901075,5244,5,63596.53,55.26
1701,902264,5273,4,10208.71,9.82
1702,900519,5102,4,96913.93,6.21
1703,900966,5268,2,29983.13,51.65
1704,901844,5029,4,86135.7,4.44
1705,901378,5229,4,74603.25,51.95
1706,900279,5281,2,79665.06,18.56
1707,901503,5108,1,13618.58,22.26
1708,901976,5056,4,79390.52,51.6
1709,900627,5042,3,72630.14,8.18
1710,901587,5256,2,43257.45,40.26
1711,902104,5275,5,87493.26,46.65
1712,901729,5048,1,114931.19,25.72
1713,901944,5274,4,74942.75,28.16
1714,902494,5006,1,104831.05,16.37
1715,902234,5129,5,13468.82,15.95
1716,901150,5241,1,32381.8,44.95
1717,900629,5207,3,58272.74,3.94
1718,902193,5078,4,64351.16,0.53
1719,901606,5213,1,61331.48,49.85
1720,901029,5014,3,10581.79,5.02
1721,901234,5014,3,10581.79,7.14
1722,901892,5078,3,64351.16,43.36
1723,901584,5300,1,103005.86,29.48
1724,901637,5160,4,9138.2,43.66
1725,900660,5180,3,30966.92,13.36
1726,901762,5016,4,13287.02,44.02
1727,902398,5069,1,105305.65,31.74
1728,900185,5162,1,25417.46,7.8
1729,900445,5100,3,55009.8,12.35
1730,902301,5054,5,107272.03,17.08
1731,901344,5265,2,72194.97,24.48
1732,901835,5227,1,113815.27,15.98
1733,901551,5140,2,109096.85,55.74
1734,901973,5179,3,82472.44,15.79
1735,901611,5300,4,103005.86,53.81
1736,901411,5239,4,9764.99,35.76
1737,902210,5112,1,105664.54,9.22
1738,900626,5030,2,115895.1,11.88
1739,900883,5262,3,14189.52,34.49
1740,901041,5168,1,78534.08,28.19
1741,900756,5033,3,76825.5,26.97
1742,900103,5047,3,5126.37,53.33
1743,901135,5146,1,66808.88,8.95
1744,900036,5044,4,74370.27,19.45
1745,900082,5130,4,99662.88,40.98
1746,900357,5235,3,85451.26,14.7
1747,901154,5015,4,119779.19,8.47
1748,902455,5205,3,56789.72,1.23
1749,901252,5022,5,1440.28,28.13
1750,900861,5081,2,1557.7,26.34
1751,900502,5218,1,1453.94,16.63
1752,900960,5172,3,93029.24,23.36
1753,900833,5168,4,78534.08,5.75
1754,901131,5164,2,51778.22,56.61
1755,902076,5259,4,9473.59,29.57
1756,901868,5264,1,36206.41,6.84
1757,901206,5122,1,102996.42,20.66
1758,900383,5267,5,3632.67,18.37
1759,901845,5160,2,9138.2,34.5
1760,901262,5288,2,27273.42,59.11
1761,902351,5122,3,102996.42,25.94
1762,900831,5002,2,4452.46,51.0
1763,900360,5259,1,9473.59,52.32
1764,901702,5132,5,67216.17,5.85
1765,900685,5123,3,10066.49,46.59
1766,902023,5271,1,40342.53,58.49
1767,900659,5271,2,40342.53,40.36
1768,901141,5249,4,44047.24,25.85
1769,901489,5281,2,79665.06,47.14
1770,902413,5261,3,57882.25,35.84
1771,901484,5026,4,119675.66,31.84
1772,901275,5196,1,70102.22,29.87
1773,902076,5129,5,13468.82,46.44
1774,901150,5063,4,70810.15,12.85
1775,900989,5055,1,39836.13,49.03
1776,900811,5111,3,69136.06,36.07
1777,900153,5119,4,19763.13,25.58
1778,901721,5213,4,61331.48,9.75
1779,902147,5202,1,106411.67,23.02
1780,901221,5087,5,96717.04,59.4
1781,900334,5170,1,1727.26,7.24
1782,901364,5253,3,94315.04,4.21
1783,902374,5212,3,51907.75,41.11
1784,902440,5298,5,53704.34,35.62
1785,900006,5124,1,98656.03,38.27
1786,900045,5103,4,27052.85,29.16
1787,902291,5032,3,99919.93,35.52
1788,900468,5283,1,54959.15,16.86
1789,902224,5214,-1,57360.37,54.57
1790,901972,5202,1,106411.67,0.76
1791,900062,5243,2,8603.58,23.86
1792,902047,5281,3,79665.06,52.78
1793,900848,5191,5,25183.26,59.19
1794,902124,5140,3,109096.85,57.57
1795,900985,5268,2,29983.13,17.12
1796,900411,5297,1,57306.08,56.41
1797,901253,5002,3,4452.46,12.27
1798,901093,5281,2,79665.06,21.75
1799,902353,5264,4,36206.41,44.68
1800,901835,5224,3,4453.63,25.58
1801,901462,5182,1,77248.73,16.8
1802,900937,5185,1,17196.52,20.31
1803,902406,5124,5,98656.03,32.5
1804,901207,5249,3,44047.24,51.44
1805,900263,5253,3,94315.04,27.49
1806,900683,5044,4,74370.27,45.86
1807,901779,5159,3,72830.3,45.85
1808,900797,5271,5,40342.53,33.37
1809,900981,5117,4,2896.24,22.71
1810,901668,5117,5,2896.24,24.94
1811,901126,5039,5,10588.75,50.27
1812,901610,5009,-1,19808.61,36.05
1813,901557,5123,3,10066.49,1.78
1814,900877,5082,5,43272.32,46.24
1815,902225,5289,5,115051.33,38.02
1816,900258,5239,1,9764.99,29.11
1817,902417,5196,4,70102.22,27.07
1818,900425,5169,1,119312.69,8.82
1819,900327,5273,5,10208.71,7.67
1820,900296,5079,1,43624.56,52.03
1821,901292,5294,4,63582.01,30.22
1822,901905,5086,1,94800.96,46.79
1823,900758,5164,4,51778.22,27.16
1824,900064,5054,5,107272.03,49.59
1825,901116,5277,4,50824.79,41.8
1826,902398,5205,2,56789.72,26.41
1827,901069,5128,4,19440.46,45.88
1828,902238,5125,5,30260.88,16.83
1829,902094,5020,3,92776.76,24.95
1830,901308,5177,2,90645.31,7.73
1831,901581,5298,1,53704.34,22.88
1832,900823,5085,2,83088.08,1.5
1833,901565,5264,1,36206.41,55.01
1834,901303,5278,3,37468.84,5.77
1835,901673,5155,3,78059.48,9.19
1836,901551,5229,5,74603.25,10.82
1837,901859,5145,1,48327.63,26.96
1838,901304,5129,2,13468.82,35.15
1839,900240,5039,5,10588.75,39.47
1840,900958,5001,1,13687.43,39.28
1841,902186,5282,5,112040.79,58.48
1842,900077,5027,2,93544.34,56.08
1843,902370,5144,3,24135.92,12.83
1844,900901,5233,5,28726.2,38.16
1845,901586,5105,3,97076.08,12.91
1846,900839,5116,3,90702.12,59.74
1847,900452,5147,2,56229.64,41.4
1848,901292,5095,4,15883.76,36.74
1849,901511,5082,4,43272.32,49.94
1850,901480,5086,2,94800.96,20.58
1851,900053,5045,2,32630.52,35.38
1852,900886,5028,5,75074.9,8.42
1853,902328,5045,4,32630.52,16.69
1854,900513,5247,2,23243.3,31.58
1855,900698,5062,4,110172.41,24.29
1856,901004,5292,3,75588.15,50.28
1857,901142,5161,4,54756.46,59.2
1858,900660,5088,3,17338.8,7.43
1859,900933,5026,3,119675.66,55.21
1860,901970,5060,5,55146.38,11.41
1861,901124,5262,1,14189.52,21.11
1862,900050,5261,5,57882.25,43.2
1863,901626,5161,4,54756.46,16.69
1864,901892,5141,5,96027.46,44.79
1865,900425,5204,1,79686.75,46.57
1866,901686,5066,3,116953.98,21.08
1867,900778,5130,4,99662.88,27.24
1868,901783,5280,-2,56292.05,58.54
1869,901854,5144,2,24135.92,39.03
1870,900875,5271,3,40342.53,59.32
1871,901442,5086,2,94800.96,19.66
1872,902495,5215,3,15938.21,15.82
1873,901107,5219,5,4011.36,58.85
1874,902273,5136,2,70326.62,22.59
1875,901329,5030,1,115895.1,37.68
1876,901478,5071,4,116581.73,32.95
1877,902294,5053,2,12243.73,32.82
1878,900627,5191,3,25183.26,18.43
1879,900882,5176,5,62331.61,27.36
1880,901064,5290,2,86584.61,41.03
1881,900619,5122,5,102996.42,36.58
1882,900430,5245,4,61609.41,51.27
1883,900086,5247,1,23243.3,37.2
1884,901551,5206,4,66702.53,1.98
1885,901538,5056,-3,79390.52,21.15
1886,902052,5074,5,43510.7,32.35
1887,900138,5152,1,79424.28,25.8
1888,900506,5151,1,3710.99,43.41
1889,902047,5165,1,35309.95,42.54
1890,901936,5161,4,54756.46,24.78
1891,900146,5189,2,103377.72,7.05
1892,901616,5078,5,64351.16,32.65
1893,901541,5250,1,84169.66,4.36
1894,901389,5008,3,32565.72,21.56
1895,900478,5032,4,99919.93,31.2
1896,900365,5084,5,36937.64,27.12
1897,901676,5200,3,13509.97,3.04
1898,900637,5199,5,30309.77,1.6
1899,901297,5109,2,49172.01,7.87
1900,901747,5267,5,3632.67,49.6
1901,901550,5137,1,86344.61,17.94
1902,900911,5141,1,96027.46,52.41
1903,900667,5146,5,66808.88,16.8
1904,902405,5152,2,79424.28,26.74
1905,900257,5235,5,85451.26,0.67
1906,902131,5016,4,13287.02,14.73
1907,900811,5152,4,79424.28,32.58
1908,901734,5155,4,78059.48,11.45
1909,900248,5137,2,86344.61,14.06
1910,900188,5113,1,22911.17,4.31
1911,900039,5061,-3,114364.12,41.19
1912,901710,5218,1,1453.94,24.65
1913,901696,5124,2,98656.03,8.33
1914,902234,5283,4,54959.15,13.74
1915,901339,5298,5,53704.34,29.32
1916,900156,5178,4,14331.9,40.37
1917,900644,5157,2,10677.82,15.84
1918,900774,5150,2,114822.4,42.28
1919,901983,5108,-1,13618.58,9.44
1920,901304,5168,2,78534.08,47.97
1921,901538,5218,2,1453.94,14.86
1922,901558,5208,2,7426.61,9.88
1923,901462,5093,1,101983.54,20.06
1924,901535,5297,3,57306.08,18.37
1925,900893,5237,1,119817.45,16.53
1926,900383,5111,4,69136.06,11.87
1927,900778,5014,5,10581.79,54.56
1928,900197,5028,3,75074.9,34.41
1929,900207,5067,3,39005.62,41.22
1930,901637,5032,5,99919.93,39.45
1931,902194,5284,2,64048.28,4.94
1932,901867,5182,1,77248.73,57.85
1933,900108,5119,3,19763.13,22.53
1934,901957,5114,3,23425.82,5.72
1935,902302,5038,3,47468.53,45.86
1936,901039,5028,3,75074.9,58.61
1937,902108,5194,2,5621.88,58.48
1938,901396,5052,5,54630.3,58.07
1939,901365,5109,3,49172.01,9.85
1940,900676,5172,1,93029.24,26.89
1941,902410,5004,3,9286.56,32.41
1942,901156,5289,2,115051.33,1.31
1943,901341,5244,3,63596.53,10.95
1944,902306,5069,2,105305.65,24.27
1945,900900,5086,3,94800.96,35.53
1946,901711,5073,2,111376.48,20.01
1947,901681,5081,4,1557.7,24.71
1948,902407,5144,4,24135.92,47.32
1949,902358,5037,4,112000.42,13.98
1950,902062,5109,1,49172.01,27.22
1951,901589,5269,1,108088.45,21.88
1952,900691,5163,5,86042.99,47.71
1953,901190,5147,4,56229.64,57.64
1954,901689,5041,1,72519.0,18.21
1955,900071,5203,1,107160.64,41.35
1956,901138,5281,5,79665.06,50.01
1957,900966,5047,4,5126.37,28.0
1958,900104,5051,3,1235.66,46.61
1959,900103,5081,2,1557.7,20.11
1960,900678,5096,1,85485.71,26.28
1961,902159,5195,1,7009.9,52.77
1962,900630,5281,5,79665.06,41.79
1963,900764,5248,5,21905.83,0.22
1964,902430,5270,3,10034.38,4.51
1965,901414,5149,4,63562.75,59.3
1966,901621,5294,4,63582.01,0.09
1967,901368,5161,3,54756.46,35.73
1968,901400,5295,5,74905.25,42.24
1969,900648,5013,4,6581.67,34.46
1970,900942,5158,3,32988.73,25.18
1971,902445,5128,-2,19440.46,47.59
1972,900395,5133,5,108501.12,11.04
1973,902238,5198,1,86758.57,6.41
1974,900462,5240,1,68484.84,40.92
1975,901324,5120,4,5452.35,52.03
1976,900983,5225,1,36637.58,57.24
1977,900304,5220,5,16844.95,40.35
1978,900674,5287,2,37439.79,35.02
1979,901990,5192,4,75042.83,50.93
1980,900217,5276,3,22728.96,3.8
1981,900121,5214,5,57360.37,12.94
1982,901957,5283,-2,54959.15,16.93
1983,902199,5234,1,31052.99,57.77
1984,900367,5251,5,39474.25,50.61
1985,900756,5129,5,13468.82,54.05
1986,900262,5018,2,61626.46,11.43
1987,900193,5293,2,38571.51,52.7
1988,902431,5037,3,112000.42,52.49
1989,900784,5289,4,115051.33,21.94
1990,900763,5266,2,71522.44,13.0
1991,901005,5096,1,85485.71,43.76
1992,900186,5049,1,106799.26,55.26
1993,901246,5211,1,67610.16,20.66
1994,902495,5106,4,3550.44,48.74
1995,902235,5256,2,43257.45,38.79
1996,902424,5134,4,42647.71,43.39
1997,900915,5031,4,83287.34,3.05
1998,900010,5029,5,86135.7,3.1
1999,900950,5275,5,87493.26,14.9
2000,902261,5063,3,70810.15,10.02
2001,901698,5294,1,63582.01,45.47
2002,902430,5264,4,36206.41,25.02
2003,901778,5088,1,17338.8,8.2
2004,902429,5089,5,34755.83,45.84
2005,901461,5264,4,36206.41,45.88
2006,901146,5074,4,43510.7,19.8
2007,900101,5141,5,96027.46,30.96
2008,900918,5079,1,43624.56,36.28
2009,902018,5290,1,86584.61,31.35
2010,901131,5263,1,76205.22,53.54
2011,902018,5254,-2,116520.08,43.55
2012,901567,5253,5,94315.04,58.99
2013,900632,5190,4,24845.29,26.55
2014,900144,5270,3,10034.38,26.62
2015,900138,5082,2,43272.32,10.14
2016,901711,5138,2,80796.56,46.32
2017,900446,5096,3,85485.71,42.36
2018,900026,5166,5,94554.28,10.8
2019,901204,5043,1,25756.79,15.81
2020,902040,5259,1,9473.59,0.27
2021,900551,5209,4,53353.56,4.12
2022,900563,5047,3,5126.37,22.91
2023,900115,5034,1,63870.8,35.79
2024,902302,5070,4,20605.69,15.37
2025,901968,5111,4,69136.06,26.27
2026,900739,5254,-2,116520.08,26.82
2027,900289,5045,1,32630.52,58.52
2028,902276,5114,5,23425.82,22.88
2029,901509,5244,4,63596.53,26.31
2030,901146,5289,-3,115051.33,20.33
2031,900547,5043,3,25756.79,12.71
2032,902056,5265,2,72194.97,52.27
2033,901533,5109,4,49172.01,22.04
2034,900833,5282,1,112040.79,51.18
2035,901194,5040,1,100380.24,33.85
2036,901969,5024,3,20181.17,39.05
2037,901378,5270,5,10034.38,56.78
2038,901438,5082,3,43272.32,59.41
2039,901962,5095,1,15883.76,4.97
2040,901418,5300,5,103005.86,24.65
2041,901550,5137,5,86344.61,38.91
2042,901824,5057,4,7303.42,56.6
2043,901266,5011,2,15384.54,10.82
2044,901341,5116,2,90702.12,48.24
2045,902222,5075,-1,56785.86,56.31
2046,901569,5003,3,83626.26,44.29
2047,901339,5096,5,85485.71,13.2
2048,900316,5066,4,116953.98,30.41
2049,900027,5005,1,112994.23,57.69
2050,901437,5018,2,61626.46,46.29
2051,901752,5215,4,15938.21,59.08
2052,900161,5124,5,98656.03,37.51
2053,901332,5110,1,39631.61,44.35
2054,901963,5105,4,97076.08,28.52
2055,900369,5257,5,26824.95,18.79
2056,900481,5296,2,96452.73,32.41
2057,901244,5261,5,57882.25,1.96
2058,900753,5061,3,114364.12,59.45
2059,902359,5258,5,61259.59,23.86
2060,900830,5041,4,72519.0,30.11
2061,901279,5280,3,56292.05,58.75
2062,900767,5281,1,79665.06,34.21
2063,901075,5177,5,90645.31,14.9
2064,901261,5007,2,11417.48,58.91
2065,901041,5096,4,85485.71,13.36
2066,901249,5120,3,5452.35,0.95
2067,901024,5291,2,6031.69,22.9
2068,901136,5185,3,17196.52,57.04
2069,902295,5079,1,43624.56,6.86
2070,902015,5078,4,64351.16,50.95
2071,902385,5263,3,76205.22,50.4
2072,900708,5111,1,69136.06,8.13
