order_id,customer_id,order_date,status
900595,100769,1/20/2026 1:11,SHIPPED
900596,100610,9/9/2024 9:10,DELIVERED
900597,,5/12/2026 0:59,SHIPPED
900598,100927,10/12/2024 9:25,SHIPPED
900599,100742,3/26/2026 2:29,DELIVERED
900600,100967,5/27/2026 8:12,DELIVERED
900601,100664,18-08-2025,SHIPPED
900602,,8/22/2024 8:47,DELIVERED
900603,100338,11/18/2025 21:27,DELIVERED
900604,100575,8/1/2024 20:38,DELIVERED
900605,100268,10/30/2025 14:02,RETURNED
900606,100018,3/21/2026 21:06,SHIPPED
900607,100180,11/1/2025 16:54,DELIVERED
900608,100016,3/13/2025 3:34,PLACED
900609,100892,7/21/2025 21:50,DELIVERED
900610,100915,10/20/2024 23:55,DELIVERED
900611,100846,11/28/2025 16:09,DELIVERED
900612,100397,12/12/2025 3:11,SHIPPED
900613,100809,12/26/2025 19:55,SHIPPED
900614,100723,7/30/2024 11:53,DELIVERED
900615,100062,5/2/2026 19:17,SHIPPED
900616,100456,11/8/2025 20:40,DELIVERED
900617,100955,7/29/2025 9:01,SHIPPED
900618,100009,11/30/2025 15:40,SHIPPED
900619,100748,2/23/2025 0:56,DELIVERED
900620,100223,2/25/2026 3:00,DELIVERED
900621,100833,9/21/2025 4:01,DELIVERED
900622,100991,4/30/2025 0:44,RETURNED
900623,100621,29-12-2024,SHIPPED
900624,100180,4/15/2025 19:19,DELIVERED
900625,,2/16/2026 15:14,DELIVERED
900626,100314,12/6/2025 7:29,SHIPPED
900627,100274,3/28/2025 22:47,DELIVERED
900628,100802,4/19/2026 3:26,SHIPPED
900629,100218,6/6/2025 19:42,SHIPPED
900630,100135,8/14/2025 9:01,DELIVERED
900631,100839,9/12/2024 4:14,DELIVERED
900632,100406,5/27/2026 0:17,DELIVERED
900633,,5/24/2026 16:35,DELIVERED
900634,100939,12/15/2025 6:51,DELIVERED
900635,100279,4/15/2025 16:36,SHIPPED
900636,100716,12/19/2024 15:15,DELIVERED
900637,100141,11/19/2024 7:25,DELIVERED
900638,100557,2/19/2026 12:40,DELIVERED
900639,100191,1/12/2026 11:05,SHIPPED
900640,100843,4/20/2025 10:16,DELIVERED
900641,100299,12/1/2024 15:52,DELIVERED
900642,100714,2/2/2026 9:02,DELIVERED
900643,100670,1/5/2026 7:55,DELIVERED
900644,,5/6/2026 23:11,CANCELLED
900645,100645,6/30/2025 21:37,DELIVERED
900646,100558,4/1/2026 20:04,DELIVERED
900647,,7/16/2025 23:18,SHIPPED
900648,100121,2/13/2026 3:58,DELIVERED
900649,100567,7/27/2024 9:44,SHIPPED
900650,100826,7/16/2025 19:24,DELIVERED
900651,100332,2/21/2026 22:03,SHIPPED
900652,100798,27-11-2025,DELIVERED
900653,100192,6/20/2026 7:40,DELIVERED
900654,100641,9/29/2025 17:03,DELIVERED
900655,100523,2/21/2025 3:58,DELIVERED
900656,100567,12/22/2025 0:02,SHIPPED
900657,100488,3/19/2026 3:14,RETURNED
900658,100595,11/17/2025 20:10,PLACED
900659,100019,11/1/2025 1:32,DELIVERED
900660,,8/17/2024 9:18,SHIPPED
900661,100840,7/7/2024 6:55,DELIVERED
900662,100703,12/23/2024 11:09,CANCELLED
900663,100556,3/15/2025 8:18,DELIVERED
900664,100169,2/2/2026 10:09,SHIPPED
900665,100139,1/8/2025 23:41,DELIVERED
900666,100820,8/4/2024 22:53,DELIVERED
900667,100468,8/3/2024 14:40,CANCELLED
900668,100549,7/5/2026 22:12,DELIVERED
900669,100582,12/20/2024 16:40,PLACED
900670,100330,2/24/2025 8:10,PLACED
900671,100185,4/11/2026 20:47,DELIVERED
900672,100903,5/31/2026 20:56,PLACED
900673,100281,2/12/2025 11:48,DELIVERED
900674,100158,10/1/2025 12:20,DELIVERED
900675,100045,4/21/2025 7:29,DELIVERED
900676,100764,1/30/2025 15:04,PLACED
900677,100544,5/26/2026 20:49,CANCELLED
900678,100569,7/16/2024 9:35,DELIVERED
900679,100073,11/12/2025 20:26,DELIVERED
900680,100200,1/10/2026 15:46,DELIVERED
900681,,1/20/2026 11:28,SHIPPED
900682,100185,8/25/2025 8:45,DELIVERED
900683,100942,5/4/2026 6:18,DELIVERED
900684,100453,2/23/2026 23:24,DELIVERED
900685,100954,10/20/2025 18:50,SHIPPED
900686,100773,8/14/2024 8:17,SHIPPED
900687,100789,4/17/2026 23:16,CANCELLED
900688,100778,11/9/2024 10:10,DELIVERED
900689,100285,25-10-2024,DELIVERED
900690,100324,2/16/2025 7:18,DELIVERED
900691,100818,10/7/2025,DELIVERED
900692,100639,3/2/2025 6:33,DELIVERED
900693,100542,5/22/2025 10:00,DELIVERED
900694,100994,2/16/2025 12:58,DELIVERED
900695,100153,29-12-2024,DELIVERED
900696,100408,12/10/2025 5:15,RETURNED
900697,100047,11/9/2025 6:16,DELIVERED
900698,100410,8/16/2024 6:27,SHIPPED
900699,100081,4/22/2026 15:05,DELIVERED
900700,100955,11/10/2024 7:48,DELIVERED
900701,100356,2/25/2025 17:50,DELIVERED
900702,100223,1/23/2026 21:02,PLACED
900703,100354,3/25/2026 8:26,DELIVERED
900704,100683,6/4/2026 13:33,RETURNED
900705,100228,4/6/2026 0:20,DELIVERED
900706,100016,8/7/2025 13:24,DELIVERED
900707,100575,5/3/2026 17:26,DELIVERED
900708,100588,2/6/2026 21:43,DELIVERED
900709,100476,3/14/2026 17:36,DELIVERED
900710,100971,6/22/2026 11:24,SHIPPED
900711,100901,29-05-2026,DELIVERED
900712,100889,6/15/2025 16:29,SHIPPED
900713,100617,6/9/2025 12:45,PLACED
900714,100358,1/5/2026 6:16,DELIVERED
900715,100906,3/10/2026 21:03,CANCELLED
900716,100313,12/22/2025 1:04,DELIVERED
900717,,3/27/2025 20:00,CANCELLED
900718,100751,8/22/2024 23:10,SHIPPED
900719,100003,10/1/2024 15:40,RETURNED
900720,100980,4/15/2026 20:34,DELIVERED
900721,100547,4/27/2026 20:31,DELIVERED
900722,100592,7/25/2024 21:11,DELIVERED
900723,100590,4/3/2025 12:00,DELIVERED
900724,,9/29/2025 11:46,RETURNED
900725,100377,5/7/2025,PLACED
900726,100542,8/14/2024 13:57,PLACED
900727,100074,3/27/2026 8:19,SHIPPED
900728,100982,10/17/2025 18:19,RETURNED
900729,100470,2/19/2025 11:37,SHIPPED
900730,100733,6/20/2025 9:13,SHIPPED
900731,100840,4/9/2025 9:43,DELIVERED
900732,100419,10/16/2025 17:03,DELIVERED
900733,100087,4/16/2026 3:57,PLACED
900734,100589,9/1/2025 11:38,DELIVERED
900735,100352,2/24/2025 21:04,DELIVERED
900736,100440,3/16/2025 4:33,DELIVERED
900737,100558,3/11/2026 23:47,SHIPPED
900738,100883,12/29/2025 1:52,DELIVERED
900739,100773,21-03-2025,DELIVERED
900740,100062,5/6/2026 6:05,SHIPPED
900741,100462,9/18/2025 9:43,PLACED
900742,100111,7/6/2026 1:19,PLACED
900743,100116,4/22/2026 17:12,DELIVERED
900744,100167,8/26/2024 4:45,DELIVERED
900745,100390,5/29/2025 2:17,SHIPPED
900746,100643,7/15/2024 19:47,DELIVERED
900747,100076,6/5/2026 8:50,DELIVERED
900748,100132,12/20/2024 2:06,DELIVERED
900749,100484,12/6/2024 10:47,SHIPPED
900750,100509,8/7/2025 16:23,DELIVERED
900751,100918,5/15/2026 19:10,CANCELLED
900752,100382,10/31/2025 10:28,DELIVERED
900753,100254,3/29/2026 18:10,DELIVERED
900754,100516,10/28/2025 12:20,DELIVERED
900755,100888,8/26/2025 9:13,SHIPPED
900756,100340,6/9/2025 8:12,DELIVERED
900757,100763,8/27/2025 0:22,RETURNED
900758,100480,24-07-2024,PLACED
900759,,10/10/2024 21:18,PLACED
900760,100648,7/6/2026 18:02,DELIVERED
900761,100334,11/18/2024 11:19,DELIVERED
900762,100555,2/4/2025 18:25,SHIPPED
900763,100965,7/18/2025 13:02,DELIVERED
900764,100513,1/2/2026 9:49,DELIVERED
900765,,9/19/2024 9:13,RETURNED
900766,,2/7/2026 3:14,RETURNED
900767,100765,9/21/2025 6:06,RETURNED
900768,100940,8/18/2024 9:51,DELIVERED
900769,100602,1/4/2025,DELIVERED
900770,100646,5/26/2026 9:59,DELIVERED
900771,100885,12/27/2025 23:24,PLACED
900772,100358,30-10-2024,DELIVERED
900773,100453,10/15/2025 11:28,PLACED
900774,100115,9/1/2024 10:44,DELIVERED
900775,100094,5/7/2025 16:14,SHIPPED
900776,,3/3/2025 6:13,DELIVERED
900777,100529,7/1/2026 13:34,DELIVERED
900778,100703,7/18/2025 19:04,PLACED
900779,100425,6/17/2026 14:06,RETURNED
900780,100170,7/1/2025 1:36,DELIVERED
900781,100987,7/1/2026,SHIPPED
900782,100179,7/15/2024 2:50,DELIVERED
900783,100062,4/4/2026 15:33,DELIVERED
900784,100845,9/22/2025 1:01,DELIVERED
900785,100786,4/9/2025 7:40,RETURNED
900786,100462,3/6/2026 17:20,CANCELLED
900787,100869,4/25/2026 15:34,DELIVERED
900788,100955,11/4/2024 1:10,PLACED
900789,100319,7/20/2024 0:29,DELIVERED
900790,100090,10/24/2025 11:24,DELIVERED
900791,100740,4/10/2026 6:17,CANCELLED
900792,100636,9/27/2024 14:26,DELIVERED
900793,100153,8/26/2025 22:03,DELIVERED
900794,100177,8/15/2024 5:20,RETURNED
900795,100877,8/16/2024 16:31,DELIVERED
900796,100932,7/11/2025 0:41,DELIVERED
900797,100810,4/26/2026 15:03,DELIVERED
900798,,3/20/2026 23:01,DELIVERED
900799,100115,12/11/2025 0:38,DELIVERED
900800,100866,9/12/2025,DELIVERED
900801,,12/11/2024 7:59,DELIVERED
900802,100003,6/9/2025 23:28,DELIVERED
900803,100139,10/28/2024 0:24,DELIVERED
900804,100020,12/10/2024 1:43,DELIVERED
900805,100679,27-10-2024,SHIPPED
900806,100469,5/23/2025 8:18,DELIVERED
900807,100140,7/29/2024 10:07,DELIVERED
900808,100121,14-10-2024,SHIPPED
900809,100195,11/21/2025 10:59,DELIVERED
900810,100071,9/21/2025 12:35,SHIPPED
900811,100866,12/24/2024 23:22,PLACED
900812,100176,12/12/2024 7:15,SHIPPED
900813,100993,10/9/2025 7:02,DELIVERED
900814,100959,8/15/2024 18:21,DELIVERED
900815,100427,1/23/2026 10:56,DELIVERED
900816,100816,2/13/2026 13:08,SHIPPED
900817,100154,4/27/2026 23:56,DELIVERED
900818,100875,11/5/2024 1:04,RETURNED
900819,100976,1/30/2026 0:17,SHIPPED
900820,100079,8/4/2025 14:44,DELIVERED
900821,100678,12/23/2024 17:38,SHIPPED
900822,100543,27-02-2026,DELIVERED
900823,100982,12/23/2024 18:54,PLACED
900824,100247,11/11/2024 22:50,DELIVERED
900825,100384,4/5/2026 10:56,DELIVERED
900826,100554,6/20/2026 4:04,DELIVERED
900827,100698,12/16/2025 6:25,DELIVERED
900828,100983,25-09-2024,SHIPPED
900829,100169,6/9/2025 22:34,DELIVERED
900830,100801,9/14/2025 5:37,DELIVERED
900831,100806,12/11/2024 20:48,DELIVERED
900832,100993,3/9/2026 21:54,DELIVERED
900833,100686,5/13/2025 5:25,DELIVERED
900834,,7/15/2025 9:19,DELIVERED
900835,100168,6/28/2025 23:15,DELIVERED
900836,100496,7/8/2024 11:14,CANCELLED
900837,100994,4/3/2026 4:13,DELIVERED
900838,100398,4/2/2026 15:55,DELIVERED
900839,100089,4/23/2026 22:36,SHIPPED
900840,100328,8/19/2025 18:38,DELIVERED
900841,100841,6/5/2025,SHIPPED
900842,100378,2/25/2025 21:47,DELIVERED
900843,100578,11/9/2024 13:12,DELIVERED
900844,100658,12/12/2024 7:30,DELIVERED
900845,100707,7/8/2025,RETURNED
900846,100597,5/1/2025 10:11,CANCELLED
900847,100427,12/16/2025 8:52,SHIPPED
900848,100378,7/5/2026 3:22,DELIVERED
900849,100497,12/20/2024 12:22,DELIVERED
900850,100119,4/3/2026 4:36,DELIVERED
900851,100425,3/24/2025 15:39,DELIVERED
900852,100073,5/21/2025 16:15,CANCELLED
900853,100834,2/18/2025 16:17,PLACED
900854,100378,10/14/2025 1:16,SHIPPED
900855,100052,5/28/2025 15:48,DELIVERED
900856,100510,10/19/2024 7:56,SHIPPED
900857,100480,10/9/2025,DELIVERED
900858,100744,10/6/2024 2:54,DELIVERED
900859,100882,2/8/2025 12:31,SHIPPED
900860,100257,5/8/2025 6:40,SHIPPED
900861,100141,3/12/2026 18:04,CANCELLED
900862,100137,1/19/2026 17:19,SHIPPED
900863,100551,9/12/2025 16:24,SHIPPED
900864,100053,6/17/2025 18:27,RETURNED
900865,100398,1/25/2025 14:40,SHIPPED
900866,100895,7/20/2025 23:07,SHIPPED
900867,100991,6/16/2025 20:43,CANCELLED
900868,100322,7/14/2025 0:12,DELIVERED
900869,100191,7/7/2025 13:39,RETURNED
900870,100791,12/24/2024 8:11,PLACED
900871,100434,3/21/2025 4:04,SHIPPED
900872,100108,4/13/2025 7:13,PLACED
900873,100078,8/27/2024 1:23,RETURNED
900874,100101,9/18/2024 13:42,PLACED
900875,100553,12/25/2025 9:53,DELIVERED
900876,100857,3/9/2025 7:56,DELIVERED
900877,100124,12/4/2025 3:54,DELIVERED
900878,100610,3/13/2026 0:07,RETURNED
900879,100886,10/21/2025 17:23,DELIVERED
900880,100844,6/12/2025 2:06,RETURNED
900881,100122,3/8/2026 20:48,DELIVERED
900882,,8/11/2025 10:34,DELIVERED
900883,100982,6/8/2024,RETURNED
900884,100271,1/31/2026 5:13,CANCELLED
900885,100345,6/20/2025 11:54,DELIVERED
900886,100007,7/13/2025 22:43,SHIPPED
900887,100520,12/9/2025 11:47,SHIPPED
900888,100669,14-11-2025,DELIVERED
900889,100750,6/2/2026 16:04,DELIVERED
900890,100987,2/10/2025,CANCELLED
900891,100463,10/29/2024 11:59,DELIVERED
900892,100592,10/26/2025 18:20,DELIVERED
900893,100054,1/3/2026 13:57,DELIVERED
900894,100731,7/10/2024 1:35,CANCELLED
900895,100547,11/20/2025 16:07,DELIVERED
900896,100645,10/7/2025 20:59,SHIPPED
900897,100030,11/14/2025 8:37,SHIPPED
900898,100512,4/24/2025 12:10,DELIVERED
900899,100309,3/2/2025 18:59,RETURNED
900900,100073,8/28/2025 14:50,DELIVERED
900901,,12/14/2024 16:08,SHIPPED
900902,100270,2/12/2026 8:35,SHIPPED
900903,100806,10/29/2024 10:51,DELIVERED
900904,100120,8/14/2025 8:35,SHIPPED
900905,,10/25/2025 16:01,DELIVERED
900906,100568,1/31/2025 20:50,DELIVERED
900907,,10/14/2024 12:51,PLACED
900908,100970,4/28/2026 20:47,PLACED
900909,100203,6/19/2026 18:35,PLACED
900910,100367,9/30/2025 11:01,DELIVERED
900911,100032,2/16/2026 8:57,DELIVERED
900912,100636,5/25/2025 4:58,PLACED
900913,100856,23-01-2025,SHIPPED
900914,100695,7/23/2025 2:58,DELIVERED
900915,100724,7/21/2024 16:30,RETURNED
900916,100986,8/12/2025 5:29,PLACED
900917,100830,2/5/2026 13:17,DELIVERED
900918,100595,3/1/2025 16:20,PLACED
900919,100571,5/23/2026 8:38,DELIVERED
900920,100964,9/30/2024 2:54,DELIVERED
900921,100340,1/9/2025 3:28,CANCELLED
900922,100918,9/25/2025 14:06,DELIVERED
900923,100787,8/24/2025 3:25,DELIVERED
900924,100388,3/25/2026 7:05,DELIVERED
900925,100721,7/19/2024 10:38,DELIVERED
900926,100748,2/11/2026 14:19,DELIVERED
900927,100679,8/25/2024 6:52,SHIPPED
900928,100941,2/19/2026 4:29,DELIVERED
900929,100162,10/9/2025 4:25,DELIVERED
900930,100781,7/15/2024 23:10,RETURNED
900931,100791,4/19/2026 6:08,SHIPPED
900932,100153,2/2/2025 12:51,DELIVERED
900933,,7/3/2025 19:32,DELIVERED
900934,100681,5/24/2026 8:02,DELIVERED
900935,100483,4/8/2025 18:47,DELIVERED
900936,100582,8/31/2024 12:22,DELIVERED
900937,100132,12/7/2024 9:14,DELIVERED
900938,,12/27/2025 8:42,PLACED
900939,100930,10/17/2024 21:29,DELIVERED
900940,100248,2/19/2025 11:20,DELIVERED
900941,100620,12/14/2024 9:03,DELIVERED
900942,100833,5/22/2025 3:32,DELIVERED
900943,100261,4/10/2024,DELIVERED
900944,100783,6/16/2026 15:28,DELIVERED
900945,100559,4/30/2026 17:06,DELIVERED
900946,100075,9/23/2024 10:40,DELIVERED
900947,100265,10/20/2024 7:58,DELIVERED
900948,100024,8/13/2025 13:51,CANCELLED
900949,100284,6/18/2026 8:30,SHIPPED
900950,100298,1/22/2026 18:54,DELIVERED
900951,100781,10/23/2024 17:25,RETURNED
900952,100887,3/10/2026 23:59,DELIVERED
900953,100071,8/5/2024 7:45,DELIVERED
900954,100436,7/5/2025 3:40,DELIVERED
900955,100374,12/22/2025 17:01,DELIVERED
900956,,5/11/2025 15:05,DELIVERED
900957,100077,10/10/2025 2:06,SHIPPED
900958,100513,12/7/2025 0:38,RETURNED
900959,100651,11/15/2024 7:25,DELIVERED
900960,100531,10/7/2024 11:23,DELIVERED
900961,100846,2/12/2025 14:02,SHIPPED
900962,100193,9/6/2024 15:21,DELIVERED
900963,100645,11/1/2024 9:46,DELIVERED
900964,100071,8/4/2024 16:47,CANCELLED
900965,100298,3/3/2025 15:53,DELIVERED
900966,100475,11/26/2025 11:25,PLACED
900967,100368,11/7/2024 6:18,DELIVERED
900968,100216,6/10/2025 16:20,DELIVERED
900969,100981,9/23/2024 10:42,DELIVERED
900970,100145,11/28/2024 10:28,DELIVERED
900971,100416,3/25/2025 15:42,PLACED
900972,100141,5/25/2026 17:21,DELIVERED
900973,100564,11/28/2024 20:39,SHIPPED
900974,100774,10/3/2024 12:12,DELIVERED
900975,100821,3/25/2026 5:21,SHIPPED
900976,100195,3/1/2025 19:44,DELIVERED
900977,100199,5/1/2025 23:32,PLACED
900978,100374,5/29/2025 2:38,RETURNED
900979,100220,6/25/2025 1:53,DELIVERED
900980,100686,7/25/2024 1:50,DELIVERED
900981,100230,11/11/2025 0:39,DELIVERED
900982,100669,4/25/2026 18:37,DELIVERED
900983,100494,11/5/2024 3:24,SHIPPED
900984,100678,4/20/2026 9:19,SHIPPED
900985,100819,2/6/2026 23:33,SHIPPED
900986,100699,10/7/2025 12:09,DELIVERED
900987,100075,10/28/2025 20:03,DELIVERED
900988,100673,5/28/2025 15:40,DELIVERED
900989,100488,10/4/2025 17:03,DELIVERED
900990,100091,4/29/2026 14:46,PLACED
900991,100319,1/30/2026 7:18,DELIVERED
900992,100215,8/11/2025 0:20,PLACED
900993,100244,4/14/2026 5:49,RETURNED
900994,100968,7/17/2024 6:50,DELIVERED
900995,100197,5/23/2025 21:03,CANCELLED
900996,100635,7/24/2024 0:18,SHIPPED
900997,100684,10/12/2025 20:05,SHIPPED
900998,100892,11/1/2025 11:01,DELIVERED
900999,100848,7/15/2025 17:40,SHIPPED
901000,100215,10/22/2024 22:09,SHIPPED
901001,100059,8/11/2024 8:25,DELIVERED
901002,100838,2/1/2026 16:53,DELIVERED
901003,100199,7/19/2025 12:34,SHIPPED
901004,100033,7/5/2025 1:47,RETURNED
901005,100368,11/22/2025 0:46,DELIVERED
901006,100401,10/29/2024 14:42,PLACED
901007,100565,22-10-2025,CANCELLED
901008,100356,7/7/2025,RETURNED
901009,100674,5/12/2026 6:53,DELIVERED
901010,100566,12/1/2025 18:51,DELIVERED
901011,100878,5/23/2026 21:46,DELIVERED
901012,,16-03-2026,SHIPPED
901013,100628,3/28/2025 14:32,DELIVERED
901014,100181,4/12/2025,RETURNED
901015,100879,11/22/2024 7:13,SHIPPED
901016,100085,4/11/2025 4:00,DELIVERED
901017,100595,11/3/2025 6:52,PLACED
901018,100400,3/8/2025 0:08,DELIVERED
901019,100974,6/22/2025 12:15,DELIVERED
901020,,9/3/2025 22:18,DELIVERED
901021,100569,6/22/2026 10:56,SHIPPED
901022,100993,11/2/2024 0:07,SHIPPED
901023,100016,4/22/2026 0:12,DELIVERED
901024,100466,11/23/2024 14:58,SHIPPED
901025,100859,7/2/2026 22:37,CANCELLED
901026,,8/12/2024,DELIVERED
901027,100863,11/4/2025 8:41,PLACED
901028,100095,9/29/2025 3:50,DELIVERED
901029,100421,7/10/2024 7:55,PLACED
901030,100752,9/3/2025 19:15,DELIVERED
901031,100422,3/2/2025 13:30,DELIVERED
901032,100454,10/19/2025 12:38,DELIVERED
901033,100362,8/20/2025 3:52,DELIVERED
901034,100773,2/12/2026 8:41,CANCELLED
901035,100768,3/10/2025 5:47,SHIPPED
901036,100481,8/30/2025 5:06,DELIVERED
901037,100745,8/10/2025 1:30,DELIVERED
901038,100510,6/2/2026 15:49,DELIVERED
901039,100495,3/26/2026 6:55,DELIVERED
901040,100768,6/29/2026 11:24,PLACED
901041,100295,7/1/2025 15:04,SHIPPED
901042,100953,3/4/2026 12:14,SHIPPED
901043,100872,8/10/2024 2:49,SHIPPED
901044,100940,5/15/2025 21:55,SHIPPED
901045,100927,9/5/2024 13:13,DELIVERED
901046,100114,5/5/2025 20:48,DELIVERED
901047,100091,2/7/2025 0:40,DELIVERED
901048,100913,7/12/2025 23:51,CANCELLED
901049,100188,12/4/2025 4:50,PLACED
901050,100155,7/10/2024 9:27,DELIVERED
901051,100479,9/10/2025 10:20,DELIVERED
901052,100022,10/12/2024 19:05,SHIPPED
901053,100385,4/8/2025 4:33,PLACED
901054,100156,4/8/2026 11:26,DELIVERED
901055,100321,9/22/2025 23:31,DELIVERED
901056,100935,5/21/2025 5:29,PLACED
901057,100206,4/12/2026 22:02,DELIVERED
901058,100199,2/18/2026 12:58,PLACED
901059,100367,9/4/2024 15:10,DELIVERED
901060,100455,5/31/2025 2:51,DELIVERED
901061,100864,4/2/2025 6:38,DELIVERED
901062,100241,8/2/2024 6:28,DELIVERED
901063,100329,3/8/2026 15:50,DELIVERED
901064,100025,2/10/2025 20:12,DELIVERED
901065,100848,8/23/2024 17:04,DELIVERED
901066,100361,1/11/2025 18:29,SHIPPED
901067,100416,1/29/2026 11:38,RETURNED
901068,100231,12/4/2024 10:57,DELIVERED
901069,,7/13/2025 5:19,DELIVERED
901070,100337,8/7/2025,DELIVERED
901071,100793,7/27/2025 4:22,DELIVERED
901072,100604,1/19/2026 20:26,DELIVERED
901073,100478,11/25/2025 4:10,DELIVERED
901074,100754,10/23/2025 4:04,SHIPPED
901075,100995,1/26/2025 0:07,DELIVERED
901076,100532,10/19/2025 22:52,DELIVERED
901077,100521,2/24/2025 6:33,DELIVERED
901078,100839,11/18/2025 10:22,SHIPPED
901079,100114,11/28/2025 14:47,CANCELLED
901080,100857,6/7/2026 5:19,PLACED
901081,100200,8/10/2024 1:05,CANCELLED
901082,100985,3/10/2026 0:18,DELIVERED
901083,100687,2/19/2026 20:18,DELIVERED
901084,100552,2/7/2025 19:34,SHIPPED
901085,100867,9/19/2025 21:26,SHIPPED
901086,100654,3/31/2026 0:59,DELIVERED
901087,,12/27/2025 12:39,RETURNED
901088,100479,5/23/2026 2:00,SHIPPED
901089,100154,21-03-2025,DELIVERED
901090,100889,3/21/2026 1:52,DELIVERED
901091,100543,3/25/2026 21:13,RETURNED
901092,100698,12/1/2025,PLACED
901093,100424,7/12/2025 2:30,DELIVERED
901094,100981,5/28/2025 3:16,DELIVERED
901095,100729,7/25/2024 21:04,DELIVERED
901096,100853,4/9/2024,PLACED
901097,100877,2/5/2026 1:43,SHIPPED
901098,100758,4/13/2026 13:30,SHIPPED
901099,100938,12/11/2024 13:20,PLACED
901100,,9/19/2025 0:37,SHIPPED
901101,100132,4/8/2026 3:45,DELIVERED
901102,100771,9/4/2024 0:10,RETURNED
901103,100397,2/4/2025 18:31,DELIVERED
901104,100318,3/12/2026 17:21,CANCELLED
901105,100913,9/24/2025 21:19,DELIVERED
901106,100949,6/6/2026 2:36,DELIVERED
901107,100110,10/21/2025 12:22,DELIVERED
901108,100365,1/11/2026 18:34,PLACED
901109,100276,10/21/2025 10:05,RETURNED
901110,100135,3/11/2026 14:12,DELIVERED
901111,100289,1/13/2025 7:54,CANCELLED
901112,100553,11/4/2024 4:18,CANCELLED
901113,100369,30-04-2026,CANCELLED
901114,100328,12/17/2024 4:35,DELIVERED
901115,100256,3/25/2026 15:10,RETURNED
901116,100861,12/17/2024 17:02,DELIVERED
901117,100127,1/12/2025 19:25,CANCELLED
901118,100716,8/20/2024 17:01,DELIVERED
901119,100044,11/1/2024 20:43,DELIVERED
901120,100627,7/5/2026 5:57,DELIVERED
901121,100048,2/12/2025 18:18,DELIVERED
901122,100831,7/2/2026 23:08,PLACED
901123,100662,8/22/2024 6:47,DELIVERED
901124,100497,4/13/2025 1:42,DELIVERED
901125,100893,10/6/2025 11:41,DELIVERED
901126,100177,6/14/2026 4:12,CANCELLED
901127,100528,12/9/2024 5:46,DELIVERED
901128,100565,5/7/2025 7:41,SHIPPED
901129,100219,6/15/2025 6:32,DELIVERED
901130,100840,2/20/2025 15:53,SHIPPED
901131,100598,8/20/2024 8:37,PLACED
901132,100980,4/13/2025 8:52,CANCELLED
901133,100803,26-10-2025,DELIVERED
901134,100421,6/23/2025 11:15,DELIVERED
901135,100302,7/29/2025 8:56,SHIPPED
901136,100549,11/27/2024 7:53,CANCELLED
901137,100645,1/12/2025 6:00,DELIVERED
901138,100113,7/22/2025 12:47,DELIVERED
901139,100826,10/2/2024 16:00,DELIVERED
901140,100780,2/24/2025 16:22,CANCELLED
901141,100785,4/17/2026 22:03,CANCELLED
901142,100058,5/6/2026 13:01,DELIVERED
901143,100488,4/24/2026 19:36,DELIVERED
901144,100231,6/15/2025 5:04,DELIVERED
901145,100025,5/19/2026 21:41,SHIPPED
901146,100773,8/22/2025 14:56,SHIPPED
901147,100150,17-09-2024,CANCELLED
901148,,7/5/2025 14:30,PLACED
901149,100649,6/18/2026 18:30,SHIPPED
901150,100080,3/4/2025 3:49,SHIPPED
901151,100768,3/14/2025 14:44,SHIPPED
901152,100870,9/14/2024 20:27,PLACED
901153,100179,10/4/2025,RETURNED
901154,100157,9/27/2024 4:31,SHIPPED
901155,100391,6/15/2026 14:46,DELIVERED
901156,100002,7/6/2025 11:18,DELIVERED
901157,100044,29-01-2025,DELIVERED
901158,100755,3/5/2025 10:46,SHIPPED
901159,100217,9/2/2025 5:42,DELIVERED
901160,100129,11/14/2024 9:09,PLACED
901161,100264,1/21/2026 0:03,DELIVERED
901162,100025,2/24/2025 9:02,PLACED
901163,100712,6/6/2025 23:34,SHIPPED
901164,100579,6/6/2026 2:27,DELIVERED
901165,100948,6/4/2025 18:03,DELIVERED
901166,100502,4/3/2025 2:18,SHIPPED
901167,100213,1/26/2026 11:54,DELIVERED
901168,100320,5/23/2026 12:31,SHIPPED
901169,100230,11/27/2025 6:15,SHIPPED
901170,100763,6/23/2025 8:28,CANCELLED
901171,100940,5/17/2026 5:24,DELIVERED
901172,100355,11/28/2024 16:23,PLACED
901173,100867,6/7/2026 2:23,DELIVERED
901174,100584,11/4/2025 21:32,DELIVERED
901175,100149,11/11/2024 22:49,DELIVERED
901176,100094,11/21/2024 18:41,DELIVERED
901177,100614,11/23/2024 7:12,DELIVERED
901178,100656,2/6/2025 6:53,RETURNED
901179,100057,7/12/2025,DELIVERED
901180,100076,12/7/2025 7:51,DELIVERED
901181,100838,9/8/2025 16:10,DELIVERED
901182,100120,5/10/2025 8:44,DELIVERED
901183,100540,12/7/2024 8:05,SHIPPED
901184,100429,8/28/2024 0:05,DELIVERED
901185,100186,7/18/2025 8:07,DELIVERED
901186,100001,11/3/2025 4:54,PLACED
901187,100956,1/8/2026 9:42,SHIPPED
901188,100539,12/27/2024 12:16,SHIPPED
901189,100197,9/25/2024 19:39,DELIVERED
901190,100491,2/1/2025 15:04,DELIVERED
901191,100618,9/18/2024 18:26,PLACED
901192,100984,25-11-2024,DELIVERED
901193,100528,9/4/2025 7:59,RETURNED
